satelite,municipio,estado,numero_dias_sem_chuva,precipitacao,bioma,frp
NOAA-20,ITAUEIRA,PIAUÍ,8.0,0.0,Caatinga,4.0
NOAA-20,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,3.2
NOAA-20,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,6.2
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,23.0,0.0,Cerrado,172.7
NOAA-21,ITU,SÃO PAULO,8.0,0.0,Mata Atlântica,7.0
NOAA-21,JAÚ,SÃO PAULO,14.0,0.0,Mata Atlântica,6.9
NOAA-21,CORONEL SAPUCAIA,MATO GROSSO DO SUL,3.0,0.0,Mata Atlântica,1.8
NOAA-21,MONTE CARMELO,MINAS GERAIS,27.0,0.0,Cerrado,9.6
NOAA-21,JABORANDI,BAHIA,24.0,0.0,Cerrado,5.3
NOAA-21,CORRENTINA,BAHIA,24.0,0.0,Cerrado,12.4
NOAA-21,GAÚCHA DO NORTE,MATO GROSSO,23.0,0.0,Amazônia,16.4
NOAA-21,RIACHÃO DAS NEVES,BAHIA,22.0,0.0,Cerrado,8.5
NOAA-21,BELA VISTA DE GOIÁS,GOIÁS,27.0,0.0,Cerrado,8.3
NOAA-21,TALISMÃ,TOCANTINS,23.0,0.0,Cerrado,5.5
NOAA-21,ÁGUA FRIA DE GOIÁS,GOIÁS,9.0,0.0,Cerrado,6.5
NOAA-21,XIQUE-XIQUE,BAHIA,20.0,0.0,Caatinga,15.6
NOAA-21,CENTENÁRIO,TOCANTINS,19.0,0.0,Cerrado,8.0
NOAA-21,PEIXOTO DE AZEVEDO,MATO GROSSO,19.0,0.0,Amazônia,7.2
NOAA-21,GOIATINS,TOCANTINS,14.0,0.0,Cerrado,5.6
AQUA_M-T,SANTA CRUZ CABRÁLIA,BAHIA,8.0,0.04,Mata Atlântica,218.3
AQUA_M-T,NOVA VENÉCIA,ESPÍRITO SANTO,13.0,0.0,Mata Atlântica,3.7
AQUA_M-T,CANTO DO BURITI,PIAUÍ,3.0,0.0,Caatinga,227.6
AQUA_M-T,LIZARDA,TOCANTINS,18.0,0.0,Cerrado,15.6
AQUA_M-T,ARAGUAÇU,TOCANTINS,23.0,0.0,Cerrado,21.6
NPP-375,SANTA RITA DO TRIVELATO,MATO GROSSO,23.0,0.0,Cerrado,11.9
NPP-375,PIRANHAS,GOIÁS,22.0,0.0,Cerrado,0.3
NPP-375,FLORESTA DO ARAGUAIA,PARÁ,2.0,0.0,Amazônia,19.4
NPP-375,LAGOA DA CONFUSÃO,TOCANTINS,4.0,0.49,Cerrado,35.2
NPP-375,LAGOA DA CONFUSÃO,TOCANTINS,10.0,0.3,Cerrado,6.1
NPP-375,LAGOA DA CONFUSÃO,TOCANTINS,4.0,0.5,Cerrado,13.8
NOAA-20,DIAMANTINO,MATO GROSSO,25.0,0.0,Cerrado,3.4
NOAA-20,PORTO VELHO,RONDÔNIA,18.0,1.49,Amazônia,11.5
GOES-19,BANDEIRANTES,MATO GROSSO DO SUL,14.0,0.0,Cerrado,174.1
GOES-19,CATOLÂNDIA,BAHIA,24.0,0.0,Cerrado,166.6
GOES-19,BANDEIRANTES,MATO GROSSO DO SUL,14.0,0.0,Cerrado,340.1
GOES-19,BANDEIRANTES,MATO GROSSO DO SUL,14.0,0.0,Cerrado,304.0
GOES-19,BANDEIRANTES,MATO GROSSO DO SUL,14.0,0.0,Cerrado,119.6
GOES-19,BANDEIRANTES,MATO GROSSO DO SUL,14.0,0.0,Cerrado,149.4
GOES-19,BANDEIRANTES,MATO GROSSO DO SUL,12.0,0.0,Cerrado,52.1
TERRA_M-M,MONTE ALTO,SÃO PAULO,20.0,0.0,Mata Atlântica,28.4
TERRA_M-M,SANTA TEREZA DE GOIÁS,GOIÁS,29.0,0.0,Cerrado,7.2
TERRA_M-M,MONTE DO CARMO,TOCANTINS,2.0,0.0,Cerrado,28.5
TERRA_M-M,CATOLÂNDIA,BAHIA,25.0,0.0,Cerrado,12.0
TERRA_M-M,BALSAS,MARANHÃO,16.0,0.0,Cerrado,13.3
GOES-19,CANTO DO BURITI,PIAUÍ,6.0,0.0,Caatinga,134.1
GOES-19,CANTO DO BURITI,PIAUÍ,6.0,0.0,Caatinga,223.2
NOAA-20,OLÍMPIA,SÃO PAULO,14.0,0.0,Mata Atlântica,7.0
NOAA-21,MIRACEMA DO TOCANTINS,TOCANTINS,24.0,0.0,Cerrado,2.3
NOAA-21,FORTALEZA DOS NOGUEIRAS,MARANHÃO,16.0,0.0,Cerrado,0.7
NOAA-21,MIRACEMA DO TOCANTINS,TOCANTINS,24.0,0.0,Cerrado,1.8
NOAA-21,BALSAS,MARANHÃO,25.0,0.0,Cerrado,2.2
NOAA-21,CANTO DO BURITI,PIAUÍ,5.0,0.0,Caatinga,11.4
NOAA-21,CAMPOS LINDOS,TOCANTINS,11.0,0.0,Cerrado,1.2
NOAA-21,BRASÍLIA,DISTRITO FEDERAL,26.0,0.0,Cerrado,0.4
NOAA-21,MARCELÂNDIA,MATO GROSSO,19.0,0.0,Amazônia,8.6
NOAA-21,PONTE ALTA DO BOM JESUS,TOCANTINS,17.0,0.0,Cerrado,0.6
NOAA-21,MONTE DO CARMO,TOCANTINS,2.0,0.0,Cerrado,6.9
NOAA-21,ARINOS,MINAS GERAIS,25.0,0.0,Cerrado,0.6
NOAA-21,PONTE ALTA DO TOCANTINS,TOCANTINS,24.0,0.0,Cerrado,2.0
NOAA-21,PONTE ALTA DO TOCANTINS,TOCANTINS,24.0,0.0,Cerrado,2.0
NOAA-21,SETE LAGOAS,MINAS GERAIS,25.0,0.0,Cerrado,1.1
NOAA-21,MONTE ALTO,SÃO PAULO,21.0,0.0,Mata Atlântica,3.5
NOAA-21,MONTE CARMELO,MINAS GERAIS,27.0,0.0,Cerrado,0.5
NOAA-21,COQUEIRAL,MINAS GERAIS,15.0,0.0,Mata Atlântica,0.5
NPP-375D,RONDON DO PARÁ,PARÁ,2.0,0.0,Amazônia,0.6
NPP-375D,ÁGUA FRIA DE GOIÁS,GOIÁS,2.0,1.07,Cerrado,0.8
NPP-375D,RESTINGA,SÃO PAULO,20.0,0.0,Cerrado,1.9
NPP-375D,NOVA XAVANTINA,MATO GROSSO,22.0,0.0,Cerrado,0.9
NOAA-20,CONCEIÇÃO DO ARAGUAIA,PARÁ,16.0,0.0,Amazônia,5.5
NOAA-20,PORTO ESTRELA,MATO GROSSO,10.0,0.0,Cerrado,0.7
AQUA_M-M,MARCELÂNDIA,MATO GROSSO,19.0,0.0,Amazônia,9.2
NOAA-21,PORTO VELHO,RONDÔNIA,3.0,4.2,Amazônia,1.9
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,79.1
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,103.5
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,133.1
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,101.0
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,149.1
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,81.9
GOES-19,SANDOLÂNDIA,TOCANTINS,23.0,0.0,Cerrado,275.5
TERRA_M-T,CAMPOS LINDOS,TOCANTINS,16.0,0.0,Cerrado,30.9
TERRA_M-T,BALSAS,MARANHÃO,16.0,0.0,Cerrado,58.8
TERRA_M-T,CUMARU DO NORTE,PARÁ,2.0,0.0,Amazônia,45.8
TERRA_M-T,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,69.9
TERRA_M-T,CUMARU DO NORTE,PARÁ,5.0,0.0,Amazônia,20.7
GOES-19,ITAUEIRA,PIAUÍ,7.0,0.0,Caatinga,117.9
GOES-19,ITAUEIRA,PIAUÍ,9.0,0.0,Caatinga,104.5
GOES-19,SANDOLÂNDIA,TOCANTINS,23.0,0.0,Cerrado,170.3
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,75.7
GOES-19,CANTO DO BURITI,PIAUÍ,6.0,0.0,Caatinga,451.4
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,107.6
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,19.0,0.0,Cerrado,124.5
GOES-19,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,85.0
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,186.8
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,114.4
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,130.7
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,199.7
GOES-19,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,92.8
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,19.0,0.0,Cerrado,95.1
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,167.1
GOES-19,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,23.0,0.0,Amazônia,104.3
GOES-19,SANDOLÂNDIA,TOCANTINS,23.0,0.0,Cerrado,110.2
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,19.0,0.0,Cerrado,96.1
GOES-19,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,92.4
NPP-375,XIQUE-XIQUE,BAHIA,22.0,0.0,Caatinga,3.0
NPP-375,CANTO DO BURITI,PIAUÍ,5.0,0.0,Caatinga,4.7
NPP-375,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,1.6
NPP-375,FLORIANO,PIAUÍ,11.0,0.0,Caatinga,7.7
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,132.0
NOAA-20,GUAPÉ,MINAS GERAIS,29.0,0.0,Cerrado,3.2
NOAA-20,SACRAMENTO,MINAS GERAIS,14.0,0.0,Cerrado,7.3
NOAA-20,PRESIDENTE OLEGÁRIO,MINAS GERAIS,23.0,0.0,Cerrado,5.9
NOAA-20,RIACHÃO DAS NEVES,BAHIA,23.0,0.0,Cerrado,30.7
NOAA-20,LANDRI SALES,PIAUÍ,5.0,0.0,Cerrado,18.0
NOAA-20,RIACHÃO DAS NEVES,BAHIA,23.0,0.0,Cerrado,30.7
NOAA-20,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,21.6
NOAA-20,COCOS,BAHIA,26.0,0.0,Cerrado,7.5
NOAA-20,ITAUEIRA,PIAUÍ,9.0,0.0,Caatinga,15.5
NOAA-20,FLORES,PERNAMBUCO,4.0,0.0,Caatinga,3.6
NOAA-20,MONTE DO CARMO,TOCANTINS,1.0,0.0,Cerrado,7.9
NOAA-20,RIACHÃO DAS NEVES,BAHIA,23.0,0.0,Cerrado,16.1
NOAA-20,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,4.4
NOAA-20,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,17.0
NOAA-20,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,8.2
NOAA-20,PAVUSSU,PIAUÍ,7.0,0.0,Caatinga,166.5
NOAA-20,MONTE DO CARMO,TOCANTINS,0.0,0.13,Cerrado,13.6
NOAA-20,ANANÁS,TOCANTINS,2.0,0.0,Cerrado,173.5
NOAA-20,GRAJAÚ,MARANHÃO,4.0,0.0,Cerrado,18.3
NOAA-20,FLORIANO,PIAUÍ,14.0,0.0,Caatinga,3.5
NOAA-20,JOSÉ DE FREITAS,PIAUÍ,2.0,0.0,Caatinga,10.8
NOAA-20,CAROLINA,MARANHÃO,6.0,0.0,Cerrado,5.2
NOAA-20,CAROLINA,MARANHÃO,15.0,0.0,Cerrado,16.7
GOES-19,RECURSOLÂNDIA,TOCANTINS,16.0,0.0,Cerrado,56.7
NOAA-21,RIBAS DO RIO PARDO,MATO GROSSO DO SUL,16.0,0.0,Cerrado,7.9
NOAA-21,JATAÍ,GOIÁS,20.0,0.0,Cerrado,9.9
NOAA-21,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,16.0,0.0,Cerrado,22.3
NOAA-21,JEQUITINHONHA,MINAS GERAIS,24.0,0.0,Mata Atlântica,18.0
NOAA-21,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,16.0,0.0,Cerrado,25.3
NOAA-21,MONTIVIDIU,GOIÁS,7.0,0.0,Cerrado,3.4
NOAA-21,ONÇA DE PITANGUI,MINAS GERAIS,28.0,0.0,Mata Atlântica,4.4
NOAA-21,SIDROLÂNDIA,MATO GROSSO DO SUL,16.0,0.0,Cerrado,6.8
NOAA-21,CAMPOS ALTOS,MINAS GERAIS,28.0,0.33,Cerrado,8.1
NOAA-21,FRANCISCO SÁ,MINAS GERAIS,25.0,0.0,Cerrado,4.9
NOAA-21,CAMPOS ALTOS,MINAS GERAIS,28.0,0.33,Cerrado,4.0
NOAA-21,GAÚCHA DO NORTE,MATO GROSSO,17.0,0.1,Amazônia,20.4
NOAA-21,SANTA ROSA DO TOCANTINS,TOCANTINS,2.0,0.0,Cerrado,8.9
NOAA-21,ITUAÇU,BAHIA,18.0,0.0,Caatinga,2.9
NOAA-21,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,4.9
NOAA-21,MONTE DO CARMO,TOCANTINS,0.0,0.18,Cerrado,28.4
NOAA-21,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,12.0
NOAA-21,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,3.2
NOAA-21,PORTO ALEGRE DO PIAUÍ,PIAUÍ,10.0,0.0,Cerrado,7.4
NOAA-21,CANTO DO BURITI,PIAUÍ,7.0,0.0,Caatinga,24.2
NOAA-21,MINAÇU,GOIÁS,25.0,0.0,Cerrado,6.3
NOAA-21,COCOS,BAHIA,26.0,0.0,Cerrado,19.4
NOAA-21,MONTE DO CARMO,TOCANTINS,1.0,0.0,Cerrado,11.0
NOAA-21,CONCEIÇÃO DO TOCANTINS,TOCANTINS,18.0,0.0,Cerrado,50.4
NOAA-21,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,179.8
NOAA-21,MARCELÂNDIA,MATO GROSSO,19.0,0.0,Amazônia,27.4
NOAA-21,GAÚCHA DO NORTE,MATO GROSSO,16.0,0.1,Amazônia,13.4
NOAA-21,CANTO DO BURITI,PIAUÍ,5.0,0.0,Caatinga,11.2
NOAA-21,ITAPIRATINS,TOCANTINS,19.0,0.0,Cerrado,5.5
NOAA-21,MATEIROS,TOCANTINS,24.0,0.0,Cerrado,12.3
NOAA-21,ITAÚBA,MATO GROSSO,18.0,0.0,Amazônia,6.1
NOAA-21,MONTE DO CARMO,TOCANTINS,0.0,0.1,Cerrado,8.1
NOAA-21,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,10.9
NOAA-21,JUARA,MATO GROSSO,0.0,0.01,Amazônia,2.7
NOAA-21,ITAUEIRA,PIAUÍ,15.0,0.0,Cerrado,2.7
NOAA-21,SANTA TEREZINHA,MATO GROSSO,21.0,0.0,Cerrado,6.8
NOAA-21,CORRENTINA,BAHIA,25.0,0.0,Cerrado,8.0
NOAA-21,CUMARU DO NORTE,PARÁ,2.0,0.0,Amazônia,11.8
NOAA-21,CHAPADA DA NATIVIDADE,TOCANTINS,11.0,0.0,Cerrado,5.3
NOAA-21,TOCANTÍNIA,TOCANTINS,25.0,0.0,Cerrado,13.2
NOAA-21,SÃO VALÉRIO,TOCANTINS,7.0,0.0,Cerrado,3.1
NOAA-21,FLORIANO,PIAUÍ,10.0,0.0,Caatinga,3.5
NOAA-21,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,26.0
NOAA-21,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,18.6
NOAA-21,NOVA IORQUE,MARANHÃO,13.0,0.0,Cerrado,1.7
NOAA-21,MELGAÇO,PARÁ,1.0,3.13,Amazônia,3.2
NOAA-21,BARÃO DE GRAJAÚ,MARANHÃO,14.0,0.0,Caatinga,16.4
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,1422.0
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,306.4
NPP-375,MACIEIRA,SANTA CATARINA,2.0,4.75,Mata Atlântica,3.0
NPP-375,ÁGUA DOCE,SANTA CATARINA,1.0,0.2,Mata Atlântica,7.3
GOES-19,CANTO DO BURITI,PIAUÍ,4.0,0.0,Caatinga,1109.4
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,22.0,0.0,Cerrado,58.6
NPP-375,PEROLÂNDIA,GOIÁS,13.0,0.0,Cerrado,88.0
NPP-375,CAMPOS ALTOS,MINAS GERAIS,28.0,0.31,Cerrado,4.2
NPP-375,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,16.0,0.0,Cerrado,9.4
NPP-375,PRESIDENTE OLEGÁRIO,MINAS GERAIS,24.0,0.0,Cerrado,3.4
NPP-375,PRADOS,MINAS GERAIS,28.0,0.0,Mata Atlântica,4.2
NPP-375,CASSILÂNDIA,MATO GROSSO DO SUL,16.0,0.0,Cerrado,3.5
NPP-375,ANTÔNIO JOÃO,MATO GROSSO DO SUL,5.0,1.6,Cerrado,3.9
NPP-375,PORTO FERREIRA,SÃO PAULO,22.0,0.0,Mata Atlântica,4.2
NPP-375,IPAMERI,GOIÁS,28.0,0.0,Cerrado,7.3
NPP-375,FELIZ NATAL,MATO GROSSO,23.0,0.1,Amazônia,7.1
NPP-375,ALMAS,TOCANTINS,16.0,0.0,Cerrado,18.1
NPP-375,LAGOA DA CONFUSÃO,TOCANTINS,15.0,0.0,Cerrado,4.9
NPP-375,CONFRESA,MATO GROSSO,14.0,0.0,Amazônia,6.5
NPP-375,SANTA RITA DO TRIVELATO,MATO GROSSO,22.0,0.0,Cerrado,24.6
NPP-375,PORTO ALEGRE DO NORTE,MATO GROSSO,19.0,0.0,Amazônia,4.4
NPP-375,ALTO PARNAÍBA,MARANHÃO,23.0,0.0,Cerrado,4.9
NPP-375,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,19.0,0.0,Amazônia,10.2
NPP-375,TANGARÁ DA SERRA,MATO GROSSO,11.0,0.0,Cerrado,6.4
NPP-375,MATEIROS,TOCANTINS,24.0,0.0,Cerrado,10.7
NPP-375,ALMAS,TOCANTINS,16.0,0.0,Cerrado,7.6
NPP-375,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,25.0
NPP-375,FELIZ NATAL,MATO GROSSO,23.0,0.1,Amazônia,18.1
NPP-375,TOCANTÍNIA,TOCANTINS,20.0,0.0,Cerrado,14.3
NPP-375,ITIQUIRA,MATO GROSSO,13.0,0.0,Cerrado,24.8
NPP-375,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,4.5
NPP-375,NOVA MUTUM,MATO GROSSO,20.0,0.0,Cerrado,9.4
NPP-375,DUERÉ,TOCANTINS,24.0,0.0,Cerrado,4.2
NPP-375,NATIVIDADE,TOCANTINS,15.0,0.0,Cerrado,4.3
NPP-375,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,8.4
NPP-375,SAMBAÍBA,MARANHÃO,16.0,0.0,Cerrado,22.4
NPP-375,DARCINÓPOLIS,TOCANTINS,2.0,0.0,Cerrado,14.0
NPP-375,JOÃO LISBOA,MARANHÃO,4.0,0.0,Amazônia,22.0
NPP-375,FLORESTA DO ARAGUAIA,PARÁ,3.0,0.0,Amazônia,7.0
NPP-375,ÓBIDOS,PARÁ,0.0,1.91,Amazônia,3.2
NOAA-20,CELSO RAMOS,SANTA CATARINA,0.0,0.29,Mata Atlântica,7.2
NOAA-20,SANTA CARMEM,MATO GROSSO,19.0,0.0,Amazônia,7.2
NOAA-20,BRASNORTE,MATO GROSSO,0.0,0.0,Cerrado,9.0
NOAA-20,FELIZ NATAL,MATO GROSSO,23.0,0.1,Amazônia,4.0
NOAA-20,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,36.7
NOAA-20,FELIZ NATAL,MATO GROSSO,23.0,0.1,Amazônia,4.0
NOAA-20,SANTA RITA DO TRIVELATO,MATO GROSSO,26.0,0.0,Cerrado,14.8
GOES-19,LAGOA DO MATO,MARANHÃO,18.0,0.0,Cerrado,94.4
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,169.9
GOES-19,NATIVIDADE,TOCANTINS,6.0,0.0,Cerrado,121.4
GOES-19,NATIVIDADE,TOCANTINS,6.0,0.0,Cerrado,124.2
GOES-19,ANANÁS,TOCANTINS,2.0,0.0,Cerrado,89.5
GOES-19,CONCEIÇÃO DO TOCANTINS,TOCANTINS,17.0,0.0,Cerrado,77.7
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,103.5
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,109.2
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,73.4
GOES-19,SANDOLÂNDIA,TOCANTINS,24.0,0.0,Cerrado,79.8
GOES-19,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,12.0,0.0,Cerrado,105.4
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,134.6
GOES-19,COTEGIPE,BAHIA,25.0,0.0,Cerrado,95.1
GOES-19,FLORIANO,PIAUÍ,8.0,0.0,Caatinga,243.4
GOES-19,CONCEIÇÃO DO ARAGUAIA,PARÁ,16.0,0.0,Amazônia,120.9
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,185.4
GOES-19,SANTA MARIA DAS BARREIRAS,PARÁ,16.0,0.0,Amazônia,68.0
GOES-19,SANTA RITA DO TRIVELATO,MATO GROSSO,24.0,0.0,Cerrado,213.9
GOES-19,FLORIANO,PIAUÍ,7.0,0.0,Caatinga,99.4
GOES-19,ANANÁS,TOCANTINS,2.0,0.0,Cerrado,82.3
GOES-19,PARANÃ,TOCANTINS,25.0,0.0,Cerrado,84.4
GOES-19,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,25.0,0.0,Cerrado,77.7
GOES-19,QUERÊNCIA,MATO GROSSO,14.0,0.0,Amazônia,92.8
GOES-19,LAGOA DO MATO,MARANHÃO,18.0,0.0,Cerrado,72.3
GOES-19,NATIVIDADE,TOCANTINS,8.0,0.0,Cerrado,59.0
GOES-19,FLORIANO,PIAUÍ,7.0,0.0,Caatinga,83.4
GOES-19,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,25.0,0.0,Amazônia,96.0
GOES-19,MARCELÂNDIA,MATO GROSSO,17.0,0.0,Amazônia,48.7
GOES-19,SANTA CARMEM,MATO GROSSO,22.0,0.0,Amazônia,62.8
GOES-19,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,25.0,0.0,Amazônia,104.5
GOES-19,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,23.0,0.0,Amazônia,136.3
GOES-19,BALSAS,MARANHÃO,19.0,0.0,Cerrado,58.5
GOES-19,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,12.0,0.0,Cerrado,51.6
TERRA_M-T,FLORIANO,PIAUÍ,8.0,0.0,Caatinga,112.9
GOES-19,FLORIANO,PIAUÍ,10.0,0.0,Caatinga,91.5
TERRA_M-M,CORUMBÁ,MATO GROSSO DO SUL,17.0,0.6,Pantanal,7.7
TERRA_M-M,BOM JESUS DO ARAGUAIA,MATO GROSSO,24.0,0.0,Cerrado,10.5
TERRA_M-M,NOVA MARINGÁ,MATO GROSSO,21.0,0.0,Amazônia,10.6
TERRA_M-M,MARCELÂNDIA,MATO GROSSO,18.0,0.0,Amazônia,6.7
TERRA_M-M,JUARA,MATO GROSSO,2.0,0.0,Amazônia,7.4
GOES-19,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,24.0,0.0,Amazônia,49.9
GOES-19,SÃO GABRIEL DO OESTE,MATO GROSSO DO SUL,14.0,0.46,Cerrado,63.0
GOES-19,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,24.0,0.0,Amazônia,57.4
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,14.0,0.37,Cerrado,160.6
NOAA-21,GALINHOS,RIO GRANDE DO NORTE,6.0,0.0,Caatinga,0.5
NOAA-21,CATOLÂNDIA,BAHIA,26.0,0.0,Cerrado,1.5
NOAA-21,MARCELÂNDIA,MATO GROSSO,18.0,0.0,Amazônia,3.1
NOAA-21,NATIVIDADE,TOCANTINS,6.0,0.0,Cerrado,6.2
NOAA-21,CAROLINA,MARANHÃO,17.0,0.0,Cerrado,8.9
NOAA-21,CATOLÂNDIA,BAHIA,26.0,0.0,Cerrado,0.9
NOAA-21,SANTA RITA DE CÁSSIA,BAHIA,26.0,0.0,Cerrado,1.2
NOAA-21,NATIVIDADE,TOCANTINS,7.0,0.0,Cerrado,6.9
NOAA-21,BALSAS,MARANHÃO,20.0,0.0,Cerrado,2.2
NOAA-21,LAGOA DO MATO,MARANHÃO,20.0,0.0,Cerrado,1.9
NOAA-21,FLORIANO,PIAUÍ,9.0,0.0,Caatinga,2.0
NOAA-21,FLORIANO,PIAUÍ,9.0,0.0,Caatinga,2.6
NOAA-21,LAGOA DO MATO,MARANHÃO,19.0,0.0,Cerrado,10.3
NOAA-21,ABREULÂNDIA,TOCANTINS,17.0,0.0,Cerrado,0.8
NOAA-21,SANTA MARIA DAS BARREIRAS,PARÁ,19.0,0.0,Amazônia,7.6
NOAA-21,FLORIANO,PIAUÍ,10.0,0.0,Caatinga,23.6
NOAA-21,PARANÃ,TOCANTINS,26.0,0.0,Cerrado,6.4
NOAA-21,CAMACAN,BAHIA,10.0,0.0,Mata Atlântica,0.5
NOAA-21,SANTA RITA DO TRIVELATO,MATO GROSSO,25.0,1.21,Cerrado,1.9
NOAA-21,JANAÚBA,MINAS GERAIS,26.0,0.0,Cerrado,5.1
NOAA-21,FIGUEIRÃO,MATO GROSSO DO SUL,14.0,0.22,Cerrado,1.8
NOAA-21,FELIZ NATAL,MATO GROSSO,27.0,0.0,Amazônia,3.1
NOAA-21,FIGUEIRÃO,MATO GROSSO DO SUL,14.0,0.31,Cerrado,16.6
NOAA-21,CHARQUEADA,SÃO PAULO,5.0,0.35,Mata Atlântica,3.0
NOAA-21,ITAÍ,SÃO PAULO,1.0,0.5,Cerrado,0.7
GOES-19,FIGUEIRÃO,MATO GROSSO DO SUL,14.0,0.3,Cerrado,320.5
NPP-375D,CANAVIEIRA,PIAUÍ,15.0,0.0,Cerrado,2.1
NPP-375D,BALSAS,MARANHÃO,20.0,0.0,Cerrado,1.5
NPP-375D,OEIRAS,PIAUÍ,34.0,0.0,Caatinga,1.2
NPP-375D,FLORESTA DO ARAGUAIA,PARÁ,3.0,0.0,Amazônia,3.5
NPP-375D,RIACHO FRIO,PIAUÍ,24.0,0.0,Cerrado,0.8
NPP-375D,FLORIANO,PIAUÍ,14.0,0.0,Caatinga,0.8
NPP-375D,ABREULÂNDIA,TOCANTINS,21.0,0.0,Cerrado,1.2
NPP-375D,SANTA RITA DO TOCANTINS,TOCANTINS,14.0,0.0,Cerrado,1.6
NPP-375D,LAGOA DA CONFUSÃO,TOCANTINS,4.0,0.0,Cerrado,2.4
NPP-375D,ITAUEIRA,PIAUÍ,16.0,0.0,Cerrado,2.0
NPP-375D,LAGOA DO MATO,MARANHÃO,19.0,0.0,Cerrado,3.2
NPP-375D,FLORIANO,PIAUÍ,14.0,0.0,Caatinga,0.6
